,d1,d2,d3,d4,d5,d6,d7,d8,global_id
0,2.2454301877993856,-2.940199184782051,8.045780963144063,-4.693528871279396,-2.8490014474745893,1.0456829904077436,0.3593643278127413,2.427652305385928,153
1,6.056523260812897,-0.17928143007013914,3.3281667580025136,-5.382799674979794,-0.024571984136025696,4.934312293493846,-0.939693096492796,1.9946641701190317,151
2,2.601480490155877,-2.3760551660401026,4.479676782284965,-6.052334917649868,-1.3457823115453729,1.9439606735215034,-1.4703974306295238,2.5517027630159235,152
3,7.485764853766722,1.9056246161890305,0.7243447298267429,-5.4484576429930565,0.6063756430423408,5.1358404943673595,0.461309637008952,-0.5546931249812375,150
4,6.579211956899617,2.7300006675679485,-3.210962134791357,-7.48409993808806,1.8974363926226456,3.70361134183322,-0.7371490523990127,-1.455686129798125,155
5,-0.07400186871312923,1.351782969478418,-8.379990112529576,-1.0416708846485918,4.9900424653545565,1.7834921585470878,-5.395272688547966,2.945899452000858,10
6,2.172008804909923,3.3672297601518975,2.840721706078163,-0.26611908805337753,7.38789470072507,1.709048262346422,-3.8978452353764803,6.118722461053997,17
7,1.2300910850825497,1.1740025230934252,6.790201390586485,-0.06957026955664784,3.1836646485147364,-0.8229844795707018,-2.212658313755841,6.393666087810052,18
8,1.5830332666953688,2.4609880615737927,-6.5577569292385665,3.968057781071439,4.839171939068306,4.5537109800850475,-2.130198911196287,-0.42011943212354136,20
9,4.744680743836505,5.2315118126128946,-4.48264212396949,2.954303980776098,5.769212163841817,4.824185026556304,0.06605876591432952,-1.4568854756504723,27
10,5.404123163693214,5.853112060738147,-2.004127095700852,2.3456500197715187,6.252789061855868,4.378307099861267,0.06095197416536649,-0.10682545065663951,16
11,4.110457948382417,-1.5327944500325459,-4.428981053410879,-4.105505187443172,-3.4338480232202637,5.3424254983833634,-0.08385600770910523,-3.105502463499189,149
12,4.1230124313539935,1.7112503137698543,-8.126377373667811,-3.1346540283247974,0.6916264754890236,6.012635852492399,-0.21827086743393237,-4.824007873168963,160
13,-4.417937624461441,-4.318206222532074,-4.206365689365985,-0.0759278794912175,-4.637042444529082,-1.4663695202133509,-2.3593968242188423,-0.3268105530684499,167
14,-7.097074119241352,-6.130585807943797,-5.472991686624308,3.308262191693094,-4.986329123689182,-1.2919119621540178,-3.1311158845057734,-0.149818974996277,169
15,-7.5508696029945765,-4.981152460415593,-6.570020436566613,3.9637576294913894,-2.1063716608960794,-0.8784079771724074,-5.127109598805863,1.2815560271153845,170
16,-0.8398635234126897,-4.069123574120224,-2.674045911762186,-2.9896905403324143,-4.454204411064437,1.1383761527914225,-0.9789651701840905,-1.3271409322366303,8
17,-6.2122869316118114,-6.0857422471702165,0.31232477790609103,3.575252113071238,-5.926560066996558,-3.264717607909432,-1.8034631983705487,2.4721039513349514,9
18,-5.345409894389045,-4.78606650190502,-5.8363607778279745,6.381962820982965,-1.8541068627727424,2.6465017582280255,-3.8262683136505284,0.2730931500684986,35
19,-0.2971278176872628,6.277670318960623,-5.516968561796271,2.599166735932019,7.692877020555332,-0.9749434272040265,-2.177421666046654,0.32178864380411404,48
20,-2.397678921077289,5.203136482035911,-3.4133079432169167,4.126856532530832,7.915561033600118,-1.5200432821447964,-3.2537609834274464,2.1018043250974516,45
21,-4.506050072429712,0.5907281586619685,-9.037731562999747,4.950935673468729,3.6833770582095173,0.5541158156897843,-2.9041990481210957,-2.051348871412487,46
