,d1,d2,d3,d4,d5,d6,d7,d8,global_id
0,4.108202494868626,-0.6604309009564973,2.147208177853962,-7.210442447019174,0.5902745289148872,2.9193984730843754,-2.1183733467934274,2.3270435173327453,166
1,2.087316767283977,-1.9245905871058993,5.7674553823125425,-5.2696780129045395,-0.42682622141199444,2.104468734642556,-1.6473324639347773,2.899838382885502,152
2,4.4292525066984325,-0.46763856211014665,4.3465667816601234,-4.530298784730951,0.7610681591493722,4.452571400676284,-1.6842817113214625,2.9698195877355476,151
3,5.325956915298421,0.4391828078969746,0.6230527516372849,-7.874187353343452,0.8541747932373973,2.924862474320186,-1.3879648258329569,1.2662194144303276,150
4,6.2086624482183455,1.1291073257050988,-2.5369512468521678,-8.70626124730099,1.1709836515595455,2.825289612321822,-1.5488122196313057,0.8362972229061605,155
5,3.3629309288080766,-0.7688151296303313,7.327250780698282,-3.719043567785932,-2.132902995009589,1.7041243472892138,2.011314751945825,-0.21503471487852205,153
6,2.7392584171647254,2.489619253419356,4.2323365880713,2.3649479181225312,4.0516159732481265,2.0882967379795545,-3.1948518495088924,6.244162745096846,18
7,4.127124442303276,5.040830477013686,0.12816398624350317,2.7799846842168154,5.63538086454204,2.9312299014018475,-0.9022982479056854,2.161822712704547,17
8,3.9418785432826327,4.831171879360118,-1.515234208363728,-0.09518355346333525,6.080259591585495,1.541424168207383,-0.9862869575143242,1.6667289254769935,16
9,1.8320919280394683,1.3557262567320123,-4.642242577218924,-0.486177664673357,4.288264757912023,1.1035385845210015,-2.3796902567199765,2.462876699063259,20
10,3.7536976140732095,3.9521095177880854,-3.460270688977475,-0.5607864788367012,5.455399839181367,1.475446049569108,-1.1496162993798766,1.4180249349576604,27
11,2.3122648664231336,-3.313027351229425,-2.3234477566101295,-3.1235380474739443,-4.059372495724762,4.783999093541185,-1.0303465217199417,-1.0625079826472301,149
12,4.008013118468852,0.42207124341977464,-7.150322243901585,-5.09231635462617,-0.42564506189107487,4.390876041063717,-0.9621209447915973,-2.4409662531536203,160
13,4.341844299527926,-0.08533639983098623,-5.447160278573985,-4.968262676721044,-1.5673832039982611,4.812509455609082,-0.4443910621190772,-2.7442793178040468,148
14,-4.246708075862417,-3.9749578744165315,-2.0462837751230136,-0.12543750285750377,-3.900640795976693,-1.5343834413872783,-2.7041769647920453,1.0151989922783786,167
15,-6.895427211206122,-6.023658810637512,-4.060588501812563,3.2816505469584745,-4.916836762123457,-1.6216920692930312,-3.2623382161461043,0.8444518502332825,169
16,-2.2557952899879945,-4.134103719415608,0.8284774647240851,-0.9133044130347094,-3.6703486248195083,0.422326083415293,-0.4637545649803246,-0.22984643335717592,8
17,-6.270501511046817,-4.376223100393734,-5.638247694606115,3.4191770736204643,-2.697952732033371,-1.7784168464418861,-3.764321934838564,1.2282947526079482,170
18,-5.851765357074776,-4.692852002413982,1.5497878964716596,3.963656282792189,-4.632186536724442,-2.99027835836366,-2.616036188546544,3.155742620693153,9
19,-1.9146707780608072,-1.7934999292204519,-9.582487029951457,2.5361593045408015,0.3205169153867509,1.614710021220976,-1.397336008721672,-1.8408500415794984,30
20,-2.3075772453712435,-1.9830641807504774,-8.543210466196484,3.456906166834423,0.0752093608850623,1.7030193906923514,-1.6611965108333027,-1.3824586169165456,32
21,-3.489719147520617,4.8130707611805175,-3.672138478126159,6.724979409196031,6.8885131123541825,-1.4568263043085894,-2.0301318913174207,0.27237587419455817,45
22,-1.5953433903812302,5.586046623971661,-5.289327676108783,5.069851987282119,6.68817313208998,-1.104031279694378,-1.1370910614664143,-0.9650250417447288,48
23,-4.0010917906638275,0.2342694007155643,-7.166711963556332,4.698531481820048,2.8421139183292436,-0.7312007706676278,-1.377522389946601,-1.511563877276177,46
24,-3.3441432232301707,5.526573921141793,-3.036036558072252,6.681623808251429,8.169037764066262,-1.6626359274010514,-2.272262775138506,1.0300917281954705,49
25,-0.9119958206405963,-4.824425367506599,3.9984444964358516,-2.615044234340433,-5.0408544236148805,1.0355145147077134,0.5592131699995891,-0.9043406859221474,174
26,-0.11986729784087792,-3.3767273244422715,4.327252967821306,-3.3061341432280718,-2.9258652796160276,0.8256887626356271,-0.06331913736323846,0.4170766030206979,175
27,2.906266079528363,-0.5189709669407936,5.755132066759851,-1.2633514746212817,-3.9647031806155244,-0.2433075435922379,3.815141561102569,-1.9999513147051335,102
28,2.217138506574342,-0.7361803739493287,3.7993625926003203,-5.446932591966108,1.321030804216166,1.8315397401162854,-2.71939941864722,3.6524882604145863,176
29,3.3527657009445337,1.4351633768720538,1.552759837550546,-4.287045221011571,-3.858472691919657,-2.486217983507746,1.7444809489634614,-0.9044380634116023,108
30,3.6041983328174454,1.7129286548257792,0.9439943935095196,-4.453897407763004,-3.779976479892027,-2.7293574503495033,1.3980039907079074,-0.62201466147687,116
31,5.2290775663564695,1.5486934016373075,0.9558573688134206,-0.8518664006418781,-1.4764257871226532,1.8536481568416123,-0.2244406689221527,1.0660332663532417,122
32,-3.6490944332895583,-2.442998728806079,4.643703896643699,4.153824492050593,-2.8035095929565093,-4.8494264517241925,-3.450791591875276,6.867337467137263,123
33,0.7055489476806454,2.2029833396438088,0.681609781189447,0.7528465409260077,4.96217670625468,1.1499595614414626,-3.548378912475803,4.2454817145587675,75
34,-0.18828951127355698,1.6729243645814011,-1.3228354122489936,2.5940417559156828,3.0830074461075405,0.3165325078673084,-2.496693526032061,2.318616585444367,76
35,-4.191292393363125,-2.4213785436752,6.630493981691595,6.002602596770954,-2.427067251289116,-5.165016022553338,-2.6866499088494096,7.046465815923221,132
36,-4.132121822741861,-1.9893991642279119,5.735767843806303,6.041320569678027,-1.9417028397644793,-4.9849834640426565,-2.749981795702101,6.6894817079619155,133
37,-4.221953590393853,-2.5488272961757215,7.053429135791989,6.077104738029717,-2.5674938601513912,-5.243884205832424,-2.6145223090542036,7.170815653132227,135
