,d1,d2,d3,d4,d5,d6,d7,d8,global_id
0,10.574987928611572,-1.1422707566520738,17.746676881254256,4.113944161576161,-21.825345472268936,9.662302089277555,19.560553376293505,-8.764071484034746,1#0#153
1,-3.416390885784906,11.60021100815797,16.652673602391257,4.187555083436178,-21.824600838366596,14.600908117024945,6.87762784658633,-18.636334361883666,1#1#151
2,6.631563415052046,1.8438244075407635,19.12314817366672,3.7797987488568774,-22.459982882658444,12.373366796203777,17.23093873846088,-11.45373290706976,1#2#152
3,-3.4554969836343097,12.013105054064713,16.100802431080957,4.838651633214623,-21.380392913680236,14.793384373528164,6.395627918667987,-19.048215525343426,1#3#150
4,4.044487684344282,4.319740143273051,19.101668550569784,4.444819656307432,-22.15264396835924,14.225621971609018,14.97205708876519,-13.67639695991184,1#4#155
5,-16.87203689867014,15.65089999071325,16.96075115044442,-3.4513372359440924,-17.03838969640565,15.162245192835373,-2.9817416394205325,-17.71208342693232,1#5#10
6,-13.992177248883499,4.744824831678655,24.767667403363408,-10.011470206134637,-16.385068064566184,17.308305426976087,6.435802745738483,-8.39305449130995,1#6#17
7,-12.755651091201281,1.7263348510591299,25.608771205128527,-14.658611490430042,-18.425320883299165,12.309162707583097,8.462454826898766,-4.338814782120251,1#7#18
8,-18.61628921947267,16.284298848768305,13.043282534137653,1.5843129298486847,-8.441248687219652,20.3178952469536,-6.9523844961364585,-18.60087254487504,1#8#20
9,-18.19565132127328,14.385824743912503,16.246437941084213,-1.0822843814498306,-10.952959668842535,20.299878297826265,-4.074897959993759,-17.103269904741193,1#9#27
10,-17.839115965648478,12.902461461953848,18.258236690913634,-3.2370063799940425,-12.657528634309338,19.715816780956875,-2.149916525858633,-15.724277626302479,1#10#16
11,-2.5165874564199937,14.313509331507111,9.671682600419695,11.973042512292814,-14.412778256416084,17.122737112281097,2.3573233181557747,-21.4510939298677,1#11#149
12,-2.068620173612681,16.552286929391553,3.4298964027934415,15.462434394747667,-10.504142426123076,14.570659684458787,-2.0406768203492938,-22.51490116267754,1#12#160
13,11.36083630814134,13.51089796018068,-12.679100094932915,19.060131986668935,-8.603022598704165,-6.6819310886948555,-3.3410612944038105,-16.741080747714708,1#13#167
14,9.485529769017129,14.507300198813763,-11.705900784212252,19.831378356779116,-7.5669326544277835,-3.4828991099204902,-4.166775960667513,-18.047133050125414,1#14#169
15,6.546382789151699,15.701518195421375,-10.231499388679312,20.73518513502313,-5.657066543819181,1.3122392452051541,-5.435457667231142,-19.632871238546937,1#15#170
16,-1.8975768503971224,4.747761910715249,21.47704677912872,2.576084470209996,-18.121366591121173,19.992797796559028,12.647806021927995,-13.404612706126008,1#16#8
17,4.829514871219922,12.891437667400416,4.083676193035238,15.897912000381764,-14.16684321539707,10.746121172521791,3.688173077032021,-20.3935598902798,1#17#9
18,-22.002281258100414,15.332169973646012,10.76536550433986,-0.42878431883245505,-2.474224416452904,20.011663891428622,-10.535303187439427,-15.586064521751185,1#18#35
19,-5.416658532730889,18.37828114416643,-8.973121830331637,18.50755238114343,3.2043026154418577,9.747436900738686,-13.413829067843222,-20.13759951203719,1#19#48
20,-6.040572454105947,17.47361919918819,-3.138107790192402,17.65844003569431,0.298230511205282,14.919604331665724,-9.69306143658784,-21.105380000073154,1#20#45
21,-26.408121071498755,11.16109617276282,14.116604371831626,-6.552802720485607,1.7383278492668395,21.591308113736364,-10.576946283648397,-9.88675295494034,1#21#46
22,-10.021802246335588,18.257804673413922,-4.83753409376748,15.460655253617164,3.5928347731632,13.842286149967299,-13.77134012442856,-19.832833830846784,1#22#49
